stt_name,stt_no,county_name,town_name,county_code,urban_plan,lon,lat,manager,addr,stt_purpose
CCTV-17-0620-001-03,10017-000275,基隆市,七堵區,10017020,區外,121.6974,25.13132,交通部公路總局,快速公路62號(安樂端到瑪東系統交流道)(E),影像監視
CCTV-17-0620-001-07,10017-000274,基隆市,七堵區,10017020,區外,121.6982,25.13195,交通部公路總局,快速公路62號(瑪東系統交流道到安樂端)(W),影像監視
CCTV-17-0620-001-06,10017-000273,基隆市,七堵區,10017020,區外,121.6992,25.13331,交通部公路總局,快速公路62號(瑪東系統交流道到安樂端)(W),影像監視
CCTV-17-0620-016-01,10017-000262,基隆市,信義區,10017070,區外,121.7972,25.11443,交通部公路總局,快速公路62號(瑞芳交流道到瑞濱端)(E),影像監視
CCTV-17-0620-000-04,10017-000253,基隆市,安樂區,10017060,C0105,121.7001,25.13536,交通部公路總局,快速公路62號(安樂端到瑪東系統交流道)(E),影像監視
CCTV-17-0620-000-02,10017-000252,基隆市,安樂區,10017060,C0105,121.702,25.13804,交通部公路總局,快速公路62號(安樂端到瑪東系統交流道)(E),影像監視
CCTV-17-0620-000-01,10017-000251,基隆市,安樂區,10017060,C0105,121.7028,25.13932,交通部公路總局,快速公路62號(安樂端到瑪東系統交流道)(W),影像監視
CCTV-17-062A-004-26,10017-000248,基隆市,信義區,10017070,C0105,121.7815,25.11869,交通部公路總局,北上線三號隧道(N),影像監視
CCTV-17-062A-004-09,10017-000247,基隆市,信義區,10017070,C0105,121.782,25.11901,交通部公路總局,北上線三號隧道(N),影像監視
CCTV-17-062A-004-25,10017-000246,基隆市,信義區,10017070,C0105,121.7822,25.11942,交通部公路總局,南下線三號隧道(S),影像監視
CCTV-17-062A-004-04,10017-000245,基隆市,信義區,10017070,C0105,121.7821,25.121,交通部公路總局,北上線三號隧道(N),影像監視
CCTV-17-062A-004-21,10017-000244,基隆市,信義區,10017070,C0105,121.7817,25.12121,交通部公路總局,南下線三號隧道(S),影像監視
CCTV-17-062A-003-07,10017-000243,基隆市,信義區,10017070,C0105,121.7808,25.12273,交通部公路總局,北上線三號隧道(N),影像監視
CCTV-17-062A-003-03,10017-000242,基隆市,信義區,10017070,C0105,121.7797,25.124,交通部公路總局,南下線三號隧道(S),影像監視
CCTV-17-062A-003-02,10017-000241,基隆市,信義區,10017070,C0105,121.7797,25.12434,交通部公路總局,北上線三號隧道(N),影像監視
CCTV-17-062A-002-03,10017-000240,基隆市,信義區,10017070,C0105,121.774,25.13097,交通部公路總局,南下線三號箱涵出口(S),影像監視
CCTV-17-062A-002-02,10017-000239,基隆市,信義區,10017070,C0105,121.7732,25.13145,交通部公路總局,台62甲線2K+590,影像監視
CCTV-17-062A-002-01,10017-000238,基隆市,信義區,10017070,C0105,121.7706,25.1357,交通部公路總局,南下線二號箱涵出口(S),影像監視
CCTV-17-062A-001-01,10017-000237,基隆市,中正區,10017010,C0105,121.7705,25.13608,交通部公路總局,北上線二號箱涵北上出口(N),影像監視
CCTV-17-062A-000-07,10017-000236,基隆市,中正區,10017010,C0105,121.7641,25.13721,交通部公路總局,二號隧道(S),影像監視
CCTV-17-062A-000-06,10017-000235,基隆市,中正區,10017010,C0105,121.763,25.13741,交通部公路總局,二號隧道(S),影像監視
CCTV-17-062A-000-04,10017-000234,基隆市,中正區,10017010,C0105,121.7641,25.13754,交通部公路總局,二號隧道(N),影像監視
CCTV-17-062A-000-01,10017-000233,基隆市,中正區,10017010,C0105,121.7616,25.13794,交通部公路總局,二號隧道(N),影像監視
CCTV-17-062A-000-13,10017-000232,基隆市,中正區,10017010,C0105,121.7595,25.13831,交通部公路總局,南下線一號隧道出口(S),影像監視
CCTV-17-062A-000-11,10017-000231,基隆市,中正區,10017010,C0105,121.758736,25.138819,交通部公路總局,台62甲線0K+764(S),影像監視
CCTV-17-062A-000-10,10017-000230,基隆市,中正區,10017010,C0105,121.7586,25.13921,交通部公路總局,台62甲線0K+714(N),影像監視
CCTV-17-062A-000-09,10017-000229,基隆市,中正區,10017010,C0105,121.7581,25.1395,交通部公路總局,台62甲線0K+662(S),影像監視
CCTV-17-062A-000-08,10017-000228,基隆市,中正區,10017010,C0105,121.7578,25.13992,交通部公路總局,台62甲線0k+612(N),影像監視
CCTV-11-0020-070-01,10017-000139,基隆市,中正區,10017010,C0105,121.8025,25.13562,交通部公路總局,中正區北寧路望海巷(E),影像監視
CCTV-11-0020-067-01,10017-000138,基隆市,中正區,10017010,C0105,121.7832,25.14784,交通部公路總局,基隆市中正區北寧路252巷6-12號對面附掛紅綠燈桿(W),影像監視
CCTV-11-0020-056-01,10017-000137,基隆市,安樂區,10017060,C0105,121.7035,25.14221,交通部公路總局,台62線0k與台2線56k+300交叉處(W),影像監視
CCTV-11-0020-053-01,10017-000136,基隆市,安樂區,10017060,C0105,121.7029,25.16334,交通部公路總局,基金公路與內寮澳底產業道路交叉口,影像監視
CCTV-11-0020-052-01,10017-000135,基隆市,安樂區,10017060,C0105,121.708,25.17449,交通部公路總局,萬里區基金公路獅子山公園(E),影像監視
CCTV-11-002C-006-03,10017-000089,基隆市,暖暖區,10017030,區外,121.7656,25.06423,交通部公路總局,台2丙線6K+924,影像監視
CCTV-11-002C-006-02,10017-000087,基隆市,暖暖區,10017030,區外,121.7656,25.06423,交通部公路總局,北向南(暖暖至平溪)-6K+624(E),影像監視
CCTV-11-002C-006-18,10017-000086,基隆市,暖暖區,10017030,區外,121.7657,25.06451,交通部公路總局,台2丙線6K+794,影像監視
CCTV-11-002C-006-01,10017-000085,基隆市,暖暖區,10017030,區外,121.7656,25.06423,交通部公路總局,北向南(暖暖至平溪)-6K+624(E),影像監視
CCTV-11-002C-006-19,10017-000084,基隆市,暖暖區,10017030,區外,121.7657,25.06451,交通部公路總局,南向北(平溪至暖暖)-6K+594(W),影像監視
CCTV-11-002C-005-11,10017-000083,基隆市,暖暖區,10017030,區外,121.7657,25.06451,交通部公路總局,南向北(平溪至暖暖)-6K+594(W),影像監視
CCTV-11-002C-005-09,10017-000082,基隆市,暖暖區,10017030,區外,121.7639,25.0668,交通部公路總局,北向南(暖暖至平溪)-6K+224(E),影像監視
CCTV-11-002C-005-12,10017-000081,基隆市,暖暖區,10017030,區外,121.7657,25.06451,交通部公路總局,南向北(平溪至暖暖)-6K+594(W),影像監視
CCTV-11-002C-005-08,10017-000080,基隆市,暖暖區,10017030,區外,121.7639,25.0668,交通部公路總局,北向南(暖暖至平溪)-6K+224(E),影像監視
CCTV-11-002C-005-13,10017-000079,基隆市,暖暖區,10017030,區外,121.7647,25.06587,交通部公路總局,台2丙線6K+394,影像監視
CCTV-11-002C-005-14,10017-000078,基隆市,暖暖區,10017030,區外,121.7647,25.06587,交通部公路總局,南向北(平溪至暖暖)-6K+394(W),影像監視
CCTV-11-002C-005-06,10017-000077,基隆市,暖暖區,10017030,區外,121.7639,25.0668,交通部公路總局,北向南(暖暖至平溪)-6K+224(E),影像監視
CCTV-11-002C-005-15,10017-000076,基隆市,暖暖區,10017030,區外,121.7647,25.06587,交通部公路總局,南向北(平溪至暖暖)-6K+394(W),影像監視
CCTV-11-002C-005-16,10017-000075,基隆市,暖暖區,10017030,區外,121.7634043,25.06772777,交通部公路總局,南向北(平溪至暖暖)-6K+394(W),影像監視
CCTV-11-002C-004-11,10017-000074,基隆市,暖暖區,10017030,區外,121.7581,25.07556,交通部公路總局,T2C-7K+000N-2(W),影像監視
CCTV-11-002C-004-10,10017-000073,基隆市,暖暖區,10017030,區外,121.7581,25.07556,交通部公路總局,T2C-7K+000N(E),影像監視
CCTV-11-002C-004-05,10017-000072,基隆市,暖暖區,10017030,區外,121.7596,25.0727,交通部公路總局,北向南(暖暖至平溪)-5K+424(E),影像監視
CCTV-11-002C-004-09,10017-000071,基隆市,暖暖區,10017030,區外,121.7581,25.07574,交通部公路總局,基平隧道北口門架(出隧道)(W),影像監視
CCTV-11-002C-004-08,10017-000070,基隆市,暖暖區,10017030,區外,121.7583,25.07576,交通部公路總局,基平隧道北口門架(進隧道)(E),影像監視
CCTV-11-002C-001-05,10017-000067,基隆市,暖暖區,10017030,C0105,121.7392,25.0927,交通部公路總局,北上往暖暖(W),影像監視
CCTV-11-002C-001-02,10017-000066,基隆市,暖暖區,10017030,C0105,121.7394,25.09248,交通部公路總局,東勢街37之4號旁F桿(E),影像監視
CCTV-11-002C-001-04,10017-000065,基隆市,暖暖區,10017030,C0105,121.7393,25.0926,交通部公路總局,※預設不顯示(照CMS)(W),影像監視
CCTV-11-002C-000-02,10017-000058,基隆市,暖暖區,10017030,C0105,121.7364,25.09988,交通部公路總局,基隆市暖暖區東勢街1之15號前號誌桿-2(E),影像監視
CCTV-11-002C-000-01,10017-000057,基隆市,暖暖區,10017030,C0105,121.7363,25.09994,交通部公路總局,基隆市暖暖區東勢街1之15號前號誌桿-1(W),影像監視
CCTV-46-0090-300-01,10015-001597,花蓮縣,富里鄉,10015100,區外,121.242227,23.164549,交通部公路總局,富里鄉台23線入口之南，附掛中央分隔島桿示桿(順),影像監視
CCTV-46-0090-293-01,10015-001596,花蓮縣,富里鄉,10015100,區外,121.282135,23.219831,交通部公路總局,富里鄉六十石山入口之南100M，附掛逆樁路側標示桿(逆),影像監視
CCTV-46-0090-284-01,10015-001595,花蓮縣,富里鄉,10015100,區外,121.322696,23.280095,交通部公路總局,台9線 284K+600,影像監視
CCTV-46-0090-282-01,10015-001594,花蓮縣,富里鄉,10015100,區外,121.332138,23.292842,交通部公路總局,台9線 282K+920,影像監視
CCTV-46-0090-281-01,10015-001593,花蓮縣,玉里鎮,10015030,區外,121.334479,23.305472,交通部公路總局,富里鄉富里鄉台30叉路之北順椿(順),影像監視
CCTV-46-0090-279-01,10015-001592,花蓮縣,玉里鎮,10015030,區外,121.332393,23.322171,交通部公路總局,台9線 279K+350,影像監視
CCTV-46-0090-278-01,10015-001591,花蓮縣,玉里鎮,10015030,U0103,121.326793,23.323258,交通部公路總局,玉里鎮玉里大橋西30M順樁橋頭(順),影像監視
CCTV-46-0090-277-01,10015-001590,花蓮縣,玉里鎮,10015030,U0103,121.320088,23.331365,交通部公路總局,玉里鎮外環進市區，中央分隔島上標示桿(逆),影像監視
CCTV-46-0090-266-01,10015-001589,花蓮縣,玉里鎮,10015030,區外,121.348614,23.429361,交通部公路總局,台9線 266K+080,影像監視
CCTV-46-0090-262-01,10015-001588,花蓮縣,瑞穗鄉,10015090,區外,121.354796,23.447006,交通部公路總局,瑞穗鄉舞鶴富源茶莊對面南下順樁路側立桿，舞鶴南支二五電信桿旁(順),影像監視
CCTV-46-0090-258-02,10015-001587,花蓮縣,瑞穗鄉,10015090,區外,121.356774,23.472599,交通部公路總局,台9線 258K+200-1,影像監視
CCTV-46-0090-258-01,10015-001586,花蓮縣,瑞穗鄉,10015090,區外,121.356792,23.472694,交通部公路總局,台9線 258K+200,影像監視
CCTV-46-0090-234-01,10015-001585,花蓮縣,光復鄉,10015070,U0208,121.422437,23.673734,交通部公路總局,台9線 234K+510,影像監視
CCTV-43-0090-230-01,10015-001584,花蓮縣,鳳林鎮,10015020,區外,121.411975,23.700401,交通部公路總局,台9線 230K+900,影像監視
CCTV-43-0090-228-01,10015-001583,花蓮縣,鳳林鎮,10015020,區外,121.422269,23.713227,交通部公路總局,鳳林鄉新線|附掛順樁標示桿|滿妹豬腳附近(順),影像監視
CCTV-43-0090-220-01,10015-001582,花蓮縣,鳳林鎮,10015020,區外,121.458961,23.779788,交通部公路總局,鳳林鎮逆樁路側(順),影像監視
CCTV-43-0090-206-01,10015-001581,花蓮縣,壽豐鄉,10015060,U0305,121.521236,23.882053,交通部公路總局,壽豐鄉和榮路橋北中華路2段32巷南，中央分隔島|用原基礎(逆),影像監視
CCTV-43-0090-201-02,10015-001580,花蓮縣,壽豐鄉,10015060,U0305,121.53678,23.927414,交通部公路總局,台9線 201K+100,影像監視
CCTV-43-0090-198-01,10015-001579,花蓮縣,吉安鄉,10015050,區外,121.548829,23.944417,交通部公路總局,壽豐鄉台9及進鯉魚潭叉路北(逆),影像監視
CCTV-43-0090-193-02,10015-001578,花蓮縣,吉安鄉,10015050,U0206,121.591078,23.965332,交通部公路總局,台9線 193K+800,影像監視
CCTV-43-0090-193-01,10015-001577,花蓮縣,花蓮市,10015010,U0101,121.595361,23.969359,交通部公路總局,台9線 193K+100,影像監視
CCTV-43-0090-191-02,10015-001576,花蓮縣,花蓮市,10015010,U0101,121.611416,23.979913,交通部公路總局,台9線 191K+070,影像監視
CCTV-43-0090-191-01,10015-001575,花蓮縣,花蓮市,10015010,U0101,121.611616,23.980037,交通部公路總局,台9線 191K+050,影像監視
CCTV-43-0090-190-01,10015-001574,花蓮縣,花蓮市,10015010,U0101,121.619188,23.983528,交通部公路總局,台9線 190K+085,影像監視
CCTV-43-0090-189-01,10015-001573,花蓮縣,花蓮市,10015010,U0101,121.621022,23.987081,交通部公路總局,台9線 189K+630,影像監視
CCTV-43-0090-187-01,10015-001572,花蓮縣,花蓮市,10015010,U0101,121.620006,24.001571,交通部公路總局,台9線 187K+980,影像監視
CCTV-43-0090-186-02,10015-001571,花蓮縣,新城鄉,10015040,U0204,121.60897,24.00986,交通部公路總局,台9線 186K+170,影像監視
CCTV-43-0090-186-01,10015-001570,花蓮縣,新城鄉,10015040,U0204,121.609105,24.010799,交通部公路總局,花蓮市嘉里三街及新生橋叉路之北順樁路側(順),影像監視
CCTV-43-0090-185-01,10015-001569,花蓮縣,新城鄉,10015040,U0204,121.609607,24.012984,交通部公路總局,台9線 185K+850,影像監視
CCTV-43-0090-184-01,10015-001568,花蓮縣,新城鄉,10015040,U0204,121.608787,24.021244,交通部公路總局,台9線 184K+960,影像監視
CCTV-43-0090-184-02,10015-001567,花蓮縣,新城鄉,10015040,U0204,121.608719,24.021481,交通部公路總局,台9線 184K+945,影像監視
CCTV-43-0090-183-02,10015-001566,花蓮縣,新城鄉,10015040,U0204,121.604885,24.036588,交通部公路總局,台9線 183K+060-1,影像監視
CCTV-43-0090-183-01,10015-001565,花蓮縣,新城鄉,10015040,U0204,121.60476,24.03637,交通部公路總局,台9線 183K+060,影像監視
CCTV-43-0090-182-01,10015-001564,花蓮縣,新城鄉,10015040,區外,121.603489,24.040848,交通部公路總局,台9線 182K+600,影像監視
CCTV-43-0090-181-01,10015-001563,花蓮縣,新城鄉,10015040,區外,121.605128,24.051546,交通部公路總局,台9線 181K+410,影像監視
CCTV-43-0090-179-01,10015-001562,花蓮縣,新城鄉,10015040,區外,121.607666,24.067505,交通部公路總局,台9線 179K+600,影像監視
CCTV-43-0090-175-02,10015-001561,花蓮縣,新城鄉,10015040,區外,121.61542,24.098925,交通部公路總局,台9線 175K+980-1,影像監視
CCTV-43-0090-175-03,10015-001560,花蓮縣,新城鄉,10015040,區外,121.61542,24.098925,交通部公路總局,台9線 175K+980,影像監視
CCTV-43-0090-175-01,10015-001559,花蓮縣,新城鄉,10015040,區外,121.615257,24.098965,交通部公路總局,新城鄉懷恩橋南中央立桿(逆),影像監視
CCTV-43-0090-173-01,10015-001558,花蓮縣,新城鄉,10015040,區外,121.628836,24.11113,交通部公路總局,台9線 173K+930,影像監視
CCTV-43-0090-172-02,10015-001557,花蓮縣,新城鄉,10015040,U0203,121.644719,24.12083,交通部公路總局,台9線 172K+150-1,影像監視
CCTV-43-0090-170-01,10015-001556,花蓮縣,新城鄉,10015040,U0203,121.642794,24.132223,交通部公路總局,秀林鄉太魯閣大橋附近北上車道(順),影像監視
CCTV-43-0090-168-01,10015-001555,花蓮縣,秀林鄉,10015110,區外,121.644337,24.149619,交通部公路總局,台9線 168K+310,影像監視
CCTV-43-0090-167-01,10015-001554,花蓮縣,秀林鄉,10015110,U0202,121.648937,24.151087,交通部公路總局,秀林鄉太魯閣大橋北附掛逆椿第3燈桿(順),影像監視
CCTV-42-0090-166-02,10015-001553,花蓮縣,秀林鄉,10015110,U0202,121.652979,24.164928,交通部公路總局,台9線 166K+230-2,影像監視
CCTV-42-0090-166-03,10015-001552,花蓮縣,秀林鄉,10015110,U0202,121.65288,24.164591,交通部公路總局,台9線 166K+230-1,影像監視
CCTV-42-0090-166-01,10015-001551,花蓮縣,秀林鄉,10015110,U0202,121.652824,24.164717,交通部公路總局,秀林鄉蘇花公路崇德(逆),影像監視
CCTV-42-0090-163-03,10015-001550,花蓮縣,秀林鄉,10015110,區外,121.659947,24.188091,交通部公路總局,台9線 163K+500,影像監視
CCTV-42-0090-163-02,10015-001549,花蓮縣,秀林鄉,10015110,區外,121.660341,24.189019,交通部公路總局,秀林鄉崇德隧道南口30M(順),影像監視
CCTV-42-0090-163-01,10015-001548,花蓮縣,秀林鄉,10015110,區外,121.660272,24.18913,交通部公路總局,秀林鄉崇德隧道南口30M(逆),影像監視
CCTV-42-0090-162-02,10015-001547,花蓮縣,秀林鄉,10015110,區外,121.661318,24.19228,交通部公路總局,秀林鄉崇德休憩區停車場(順),影像監視
CCTV-42-0090-162-01,10015-001546,花蓮縣,秀林鄉,10015110,區外,121.661264,24.192141,交通部公路總局,秀林鄉崇德休憩區停車場(逆),影像監視
CCTV-42-0090-162-03,10015-001545,花蓮縣,秀林鄉,10015110,區外,121.661808,24.193059,交通部公路總局,台9線 162K+780-1,影像監視
CCTV-42-0090-161-03,10015-001544,花蓮縣,秀林鄉,10015110,區外,121.666055,24.206215,交通部公路總局,台9線 161K+300-1,影像監視
CCTV-42-0090-161-04,10015-001543,花蓮縣,秀林鄉,10015110,區外,121.665946,24.206041,交通部公路總局,台9線 161K+300,影像監視
CCTV-42-0090-161-02,10015-001542,花蓮縣,秀林鄉,10015110,區外,121.666102,24.206411,交通部公路總局,台9線 161K+255,影像監視
CCTV-42-0090-161-01,10015-001541,花蓮縣,秀林鄉,10015110,區外,121.6662,24.206737,交通部公路總局,秀林鄉匯德隧道北口附掛標示桿(順),影像監視
CCTV-42-0090-160-03,10015-001540,花蓮縣,秀林鄉,10015110,區外,121.67033,24.208233,交通部公路總局,秀林鄉小清水穚停車場南角電力箱北15M(逆),影像監視
CCTV-42-0090-160-02,10015-001539,花蓮縣,秀林鄉,10015110,區外,121.671429,24.208118,交通部公路總局,台9線 160K+490,影像監視
CCTV-42-0090-160-01,10015-001538,花蓮縣,秀林鄉,10015110,區外,121.672484,24.208017,交通部公路總局,秀林鄉錦文隧道南口20M(逆),影像監視
CCTV-42-0090-160-04,10015-001537,花蓮縣,秀林鄉,10015110,區外,121.672708,24.208143,交通部公路總局,台9線 160K+370-1,影像監視
CCTV-42-0090-160-05,10015-001536,花蓮縣,秀林鄉,10015110,區外,121.67296,24.208292,交通部公路總局,台9線 160K+370,影像監視
CCTV-42-0090-158-05,10015-001535,花蓮縣,秀林鄉,10015110,區外,121.687494,24.216555,交通部公路總局,仁水隧道-主線-南洞口,影像監視
CCTV-42-0090-158-06,10015-001534,花蓮縣,秀林鄉,10015110,區外,121.687527,24.216799,交通部公路總局,台9線 158K+520,影像監視
CCTV-42-0090-158-03,10015-001533,花蓮縣,秀林鄉,10015110,區外,121.68895,24.21905,交通部公路總局,台9線158K+226逆樁(N),影像監視
CCTV-42-0090-158-02,10015-001532,花蓮縣,秀林鄉,10015110,區外,121.689265,24.220503,交通部公路總局,台9線158K+036順樁(S),影像監視
CCTV-42-0090-158-01,10015-001531,花蓮縣,秀林鄉,10015110,區外,121.689468,24.220431,交通部公路總局,台9線158K+036逆樁(N),影像監視
CCTV-42-0090-157-18,10015-001530,花蓮縣,秀林鄉,10015110,區外,121.692528,24.223863,交通部公路總局,台9線157K+532順樁(S),影像監視
CCTV-42-0090-156-27,10015-001529,花蓮縣,秀林鄉,10015110,區外,121.697938,24.226865,交通部公路總局,台9線156K+892逆樁(N),影像監視
CCTV-42-0090-156-05,10015-001528,花蓮縣,秀林鄉,10015110,區外,121.703183,24.231678,交通部公路總局,台9線156K+132順樁(S),影像監視
CCTV-42-0090-155-12,10015-001527,花蓮縣,秀林鄉,10015110,區外,121.706958,24.236297,交通部公路總局,台9線155K+492逆樁(S),影像監視
CCTV-42-0090-155-02,10015-001526,花蓮縣,秀林鄉,10015110,區外,121.709615,24.238437,交通部公路總局,台9線155K+129順樁(S),影像監視
CCTV-42-0090-155-01,10015-001525,花蓮縣,秀林鄉,10015110,區外,121.709712,24.23833,交通部公路總局,台9線155K+129逆樁(N),影像監視
CCTV-42-0090-154-02,10015-001524,花蓮縣,秀林鄉,10015110,區外,121.71064,24.2397,交通部公路總局,台9線154K+956逆樁(N),影像監視
CCTV-42-0090-153-23,10015-001523,花蓮縣,秀林鄉,10015110,區外,121.714765,24.247974,交通部公路總局,台9線153K+938順樁(S),影像監視
CCTV-42-0090-153-22,10015-001522,花蓮縣,秀林鄉,10015110,區外,121.715257,24.248392,交通部公路總局,台9線153K+876逆樁(N),影像監視
CCTV-42-0090-152-24,10015-001521,花蓮縣,秀林鄉,10015110,區外,121.717136,24.256644,交通部公路總局,中仁隧道-主線-緊急停車彎-車3,影像監視
CCTV-42-0090-152-23,10015-001520,花蓮縣,秀林鄉,10015110,區外,121.716786,24.257081,交通部公路總局,中仁隧道-主線-緊急停車彎-車3,影像監視
CCTV-42-0090-151-18,10015-001519,花蓮縣,秀林鄉,10015110,區外,121.723686,24.266479,交通部公路總局,台9線151K+642逆樁(N),影像監視
CCTV-42-0090-151-13,10015-001518,花蓮縣,秀林鄉,10015110,區外,121.723806,24.2672,交通部公路總局,台9線151K+584順樁(S),影像監視
CCTV-42-0090-150-11,10015-001517,花蓮縣,秀林鄉,10015110,區外,121.733825,24.273706,交通部公路總局,台9線150K+334逆樁(N),影像監視
CCTV-42-0090-150-06,10015-001516,花蓮縣,秀林鄉,10015110,區外,121.734263,24.274345,交通部公路總局,台9線150K+264順樁(S),影像監視
CCTV-42-0090-149-02,10015-001515,花蓮縣,秀林鄉,10015110,區外,121.74437,24.278178,交通部公路總局,台9線149K+156逆樁(N),影像監視
CCTV-42-0090-149-01,10015-001514,花蓮縣,秀林鄉,10015110,區外,121.744447,24.278576,交通部公路總局,台9線149K+118順樁(S),影像監視
CCTV-42-0090-148-01,10015-001513,花蓮縣,秀林鄉,10015110,區外,121.74624,24.2807,交通部公路總局,台9線148K+820逆樁(N),影像監視
CCTV-42-0090-146-02,10015-001512,花蓮縣,秀林鄉,10015110,U0201,121.752358,24.297733,交通部公路總局,秀林鄉和平車站前(逆),影像監視
CCTV-42-0090-144-01,10015-001511,花蓮縣,秀林鄉,10015110,U0201,121.750329,24.312496,交通部公路總局,台9線 144K+950,影像監視
CCTV-42-0090-144-03,10015-001510,花蓮縣,秀林鄉,10015110,U0201,121.75877,24.31094,交通部公路總局,台9線144K+011逆樁(N),影像監視
CCTV-43-009C-022-01,10015-001429,花蓮縣,壽豐鄉,10015060,區外,121.513722,23.880555,交通部公路總局,壽豐鄉附掛順樁路側立桿(順),影像監視
CCTV-43-009C-017-01,10015-001428,花蓮縣,壽豐鄉,10015060,U0302,121.505883,23.921977,交通部公路總局,壽豐鄉鯉魚潭環潭道路路口之南北上路側(逆),影像監視
CCTV-43-009C-015-01,10015-001427,花蓮縣,壽豐鄉,10015060,U0302,121.505984,23.936476,交通部公路總局,壽豐鄉台9丙鯉魚潭停車場北口CMS3×8北向(順),影像監視
CCTV-43-009C-013-02,10015-001426,花蓮縣,秀林鄉,10015110,區外,121.507183,23.956601,交通部公路總局,壽豐鄉仁壽橋北端堤岸南下路側|往仁壽橋及鯉魚潭方向(順),影像監視
CCTV-43-009C-013-01,10015-001425,花蓮縣,秀林鄉,10015110,區外,121.508215,23.956758,交通部公路總局,台9丙線 013K+155,影像監視
CCTV-43-009C-012-01,10015-001424,花蓮縣,秀林鄉,10015110,區外,121.511752,23.953293,交通部公路總局,台9丙線 012K+500,影像監視
CCTV-43-009C-011-01,10015-001423,花蓮縣,吉安鄉,10015050,U0305,121.518925,23.949927,交通部公路總局,台9丙線 011K+600,影像監視
CCTV-43-009C-008-02,10015-001422,花蓮縣,吉安鄉,10015050,區外,121.54407,23.9427,交通部公路總局,台9丙線 008K+850,影像監視
CCTV-43-009C-008-01,10015-001421,花蓮縣,吉安鄉,10015050,區外,121.544856,23.943001,交通部公路總局,台9丙線 008K+826,影像監視
CCTV-43-009C-008-03,10015-001420,花蓮縣,吉安鄉,10015050,區外,121.547457,23.943929,交通部公路總局,台9丙線 008K+600,影像監視
CCTV-42-009D-068-03,10015-001419,花蓮縣,秀林鄉,10015110,區外,121.689302,24.2195,交通部公路總局,台9丁線 068K+960,影像監視
CCTV-42-009D-068-02,10015-001418,花蓮縣,秀林鄉,10015110,區外,121.691683,24.217741,交通部公路總局,台9丁線 068K+390-1,影像監視
CCTV-42-009D-068-01,10015-001417,花蓮縣,秀林鄉,10015110,區外,121.691751,24.217828,交通部公路總局,台9丁線 068K+390,影像監視
CCTV-42-009D-067-02,10015-001416,花蓮縣,秀林鄉,10015110,區外,121.697411,24.221892,交通部公路總局,秀林鄉和清隧道北100m外凸點(順),影像監視
CCTV-42-009D-067-03,10015-001415,花蓮縣,秀林鄉,10015110,區外,121.697575,24.221855,交通部公路總局,秀林鄉和清隧道北100m外凸點(逆),影像監視
CCTV-42-009D-067-01,10015-001414,花蓮縣,秀林鄉,10015110,區外,121.700183,24.22338,交通部公路總局,台9丁線 067K+370,影像監視
CCTV-42-009D-066-06,10015-001413,花蓮縣,秀林鄉,10015110,區外,121.703658,24.224974,交通部公路總局,台9丁線 066K+960,影像監視
CCTV-42-009D-066-05,10015-001412,花蓮縣,秀林鄉,10015110,區外,121.70406,24.225302,交通部公路總局,台9丁線 066K+895,影像監視
CCTV-42-009D-066-02,10015-001411,花蓮縣,秀林鄉,10015110,區外,121.707188,24.232272,交通部公路總局,秀林鄉太魯閣國家公園地標北(順),影像監視
CCTV-42-009D-065-01,10015-001410,花蓮縣,秀林鄉,10015110,區外,121.708676,24.236275,交通部公路總局,台9丁線 065K+470,影像監視
CCTV-42-009D-064-02,10015-001409,花蓮縣,秀林鄉,10015110,區外,121.711659,24.242205,交通部公路總局,台9丁線 064K+855,影像監視
CCTV-42-009D-064-01,10015-001408,花蓮縣,秀林鄉,10015110,區外,121.711714,24.242468,交通部公路總局,台9丁線 064K+800,影像監視
CCTV-42-009D-063-03,10015-001407,花蓮縣,秀林鄉,10015110,區外,121.717,24.2473,交通部公路總局,秀林鄉和平村仁和51號，東方礦業公司和仁礦場前(順),影像監視
CCTV-42-009D-063-01,10015-001406,花蓮縣,秀林鄉,10015110,區外,121.718,24.247,交通部公路總局,台9丁線 063K+742,影像監視
CCTV-42-009D-063-02,10015-001405,花蓮縣,秀林鄉,10015110,區外,121.720866,24.244958,交通部公路總局,台9丁線 063K+350,影像監視
CCTV-42-009D-063-04,10015-001404,花蓮縣,秀林鄉,10015110,區外,121.720866,24.244958,交通部公路總局,台9丁線 063K+290-1,影像監視
CCTV-42-009D-063-05,10015-001403,花蓮縣,秀林鄉,10015110,區外,121.721,24.2449,交通部公路總局,台9丁線 063K+290,影像監視
CCTV-42-009D-061-04,10015-001402,花蓮縣,秀林鄉,10015110,區外,121.733402,24.251958,交通部公路總局,台9丁線 061K+850-1,影像監視
CCTV-42-009D-061-05,10015-001401,花蓮縣,秀林鄉,10015110,區外,121.733485,24.252104,交通部公路總局,台9丁線 061K+850,影像監視
CCTV-42-009D-061-03,10015-001400,花蓮縣,秀林鄉,10015110,區外,121.73473,24.25347,交通部公路總局,台9丁線 061K+555,影像監視
CCTV-42-009D-061-02,10015-001399,花蓮縣,秀林鄉,10015110,區外,121.7352,24.254077,交通部公路總局,秀林鄉兩明隧道中間，電力人孔旁(逆),影像監視
CCTV-42-009D-061-01,10015-001398,花蓮縣,秀林鄉,10015110,區外,121.7352,24.254077,交通部公路總局,台9丁線 061K+550,影像監視
